month_id,country_id,average_basewthematic_sb,average_basewthematic_ns,average_basewthematic_os
486,40,0.07217134918667568,0.0440794333850375,0.059766344400488135
486,41,0.19929208662234857,0.16016212342408886,0.2185654039341202
486,42,0.21662826792009668,0.13969956086943167,0.22398248516413863
486,43,0.17376439188418588,0.1193908514092639,0.2041795300479181
486,47,0.5944418020739652,0.48694757483638423,0.6193898265434544
486,48,0.19991370294415867,0.11312102556106367,0.2534846757213196
486,49,0.12592037952839483,0.053708113847593185,0.08757460230011366
486,50,0.6100677517144256,0.5271164091010719,0.6014001046463894
486,52,0.1743910709441694,0.12296754094269147,0.17611880560925078
486,53,0.14393663513168445,0.08951031025211116,0.15372368626876395
486,54,0.14184513131380147,0.0887062947066094,0.12956214188620513
486,55,0.12035436753048995,0.08886887400224457,0.10915921906407111
486,56,0.11870485047160301,0.05923954038261376,0.08914828434095172
486,57,0.6352343577121261,0.5196498128114738,0.630154772293397
486,67,0.48699773751453906,0.13249842205770765,0.264375414893322
486,69,0.606195258040524,0.41865733800223054,0.5955096702332648
486,70,0.3912351278396214,0.4988368571711678,0.5819224346211179
486,73,0.37094185153674264,0.1144578531131553,0.20995968405881668
486,74,0.23932401845646165,0.09119075773280948,0.17468375901572905
486,76,0.10887858759023088,0.07445263301708864,0.10157567221467008
486,78,0.5436721260465608,0.15253320417771413,0.5465841887626489
486,79,0.6400680688998159,0.6169540340599887,0.6561576841408537
486,80,0.1081871721684704,0.0791114396085107,0.10703479211107492
486,81,0.1659978661726211,0.10142557558733212,0.1967769672195939
486,120,0.6176534216145794,0.5717849233615772,0.6349618399554865
486,154,0.09067439928382394,0.06088123091725984,0.09374687402430938
486,155,0.2989003803655748,0.10086605913677339,0.5754327168604234
486,156,0.30820616043653226,0.0844002906844319,0.2985115397784783
486,157,0.09299770362029357,0.06627725414904258,0.10681937070104554
486,158,0.176140587858429,0.11668955564722883,0.4011355428131715
486,159,0.11674535355712394,0.062407286624323384,0.08455447733313737
486,160,0.14085781798645272,0.06370293243698129,0.10305245424984832
486,161,0.23387180115093478,0.25410927851940784,0.23675931515594195
486,162,0.5807338622043573,0.17209870372925082,0.5950332527472323
486,163,0.2245641622461707,0.3542034234683806,0.30196678114624775
486,164,0.08466265315851629,0.05552629360136765,0.07326791412564321
486,165,0.3589013852732908,0.11762579586829065,0.3178325210525394
486,166,0.1536105571981558,0.09191619157039328,0.14245359153996057
486,167,0.6297921922137709,0.5898453828776908,0.6730307747585392
486,169,0.14353307248573519,0.10327685171843755,0.12370903209405147
486,170,0.14531358045171136,0.07074343111519282,0.16264148505154996
486,172,0.18555414082287025,0.1283778634177037,0.23281008443655846
486,173,0.054309015439350156,0.03668978436273795,0.045018313360068674
486,174,0.08958453249824916,0.05367850102368105,0.07978520610967092
486,213,0.5860490550939614,0.2579075869181468,0.4002024956934133
486,214,0.5849631443191795,0.26782922394843767,0.4188701159789699
486,222,0.5938176257229187,0.13768488255063174,0.40416005300227686
486,235,0.35109848564203455,0.16030953128928502,0.31107457970522184
486,237,0.5813475034390462,0.4928869560843015,0.5885863589011907
486,242,0.16132498244620885,0.10911944341502167,0.19752455640833344
486,243,0.19412433085225,0.10863875469677954,0.22425236331197665
486,244,0.16671707756541046,0.09677078257524337,0.2738826256089591
486,245,0.413425751067476,0.5688291189047708,0.6234426497744455
486,246,0.389196742726772,0.4608496523519583,0.27284346033331824
487,40,0.07310333281795037,0.04339686083970276,0.05969372969361817
487,41,0.19160648828835733,0.15006300535563147,0.20994787066618892
487,42,0.21496701851009029,0.13970552804525516,0.22260112502416574
487,43,0.17049652963740214,0.11099578341231993,0.2006454531689524
487,47,0.5695505913412462,0.46021394445001423,0.5912806924116966
487,48,0.19395083502961652,0.11322598137881408,0.24618645196784317
487,49,0.1266626022659444,0.052842913485831894,0.09075133564277056
487,50,0.5826299190383504,0.5048059020308069,0.5829198140348153
487,52,0.17727499441590897,0.12720332674058768,0.1850919284999771
487,53,0.14811774018651772,0.0895382478998083,0.1530960578122529
487,54,0.14931489239219156,0.09123579882703901,0.1326965443519551
487,55,0.11500180115380665,0.08135811704131433,0.10555152867245172
487,56,0.12151020571706668,0.057231148086567006,0.08773147510413642
487,57,0.6004308588157848,0.5011178325501776,0.6048814230176571
487,67,0.47298683706375577,0.12337140006376528,0.26562292936371923
487,69,0.5968117411668187,0.4167755778577377,0.5908548443518828
487,70,0.38239214391712206,0.4753617873453833,0.5527470340960241
487,73,0.3545560594885042,0.10336619825574866,0.20051454070812377
487,74,0.23600747179179948,0.0911745838997014,0.17317607300392934
487,76,0.11018911659262148,0.07507919760951383,0.0968076481364835
487,78,0.5429904111510543,0.15767992308948497,0.5348188101144734
487,79,0.611855162978172,0.5970805825401636,0.641721576310854
487,80,0.12657644544760327,0.08907585656329499,0.12354429062241802
487,81,0.15647546042540825,0.09497905208052497,0.18746570091170475
487,120,0.5982647996098223,0.5633489417677503,0.6112592374855476
487,154,0.08141208059063676,0.059291057107363536,0.09006238978254615
487,155,0.3025689164834051,0.10348381836735386,0.5609225312934119
487,156,0.3099573216729259,0.086069278042066,0.2949401059975612
487,157,0.10152410456171133,0.06749569763839998,0.10855743344440429
487,158,0.1714779262825253,0.11266283163435951,0.39594635018146374
487,159,0.11452718672717181,0.06265332908602249,0.08715994653174892
487,160,0.13978326924271112,0.06481009801210051,0.10316690373508465
487,161,0.22913559126003977,0.24718021118542896,0.23741108686790047
487,162,0.5566441763445226,0.1724035453416227,0.5828922769568442
487,163,0.22260615370396397,0.3365519759687194,0.2926787311026258
487,164,0.0879033988012512,0.05867994876415459,0.07453359174420347
487,165,0.34837234263609757,0.11191383058082105,0.32050773159152873
487,166,0.15218691820583355,0.08811240970088159,0.1450425564232173
487,167,0.6129835482221452,0.5773471364054045,0.6513182051002936
487,169,0.13651170404306592,0.09758661937720675,0.12101314916540044
487,170,0.1394157856937658,0.06385190797690572,0.15747138533762875
487,172,0.17905535764054434,0.12023305543156709,0.22758218950844364
487,173,0.05883632437092164,0.039497442576939774,0.04809197834278672
487,174,0.09430053318515402,0.05600897027988824,0.08197172539831993
487,213,0.5600232916008492,0.24739999678536928,0.383756075244232
487,214,0.5645576083451123,0.2611743651365451,0.4208922925579784
487,222,0.574312509368936,0.1343143804257623,0.3944587353557962
487,235,0.33477928296130965,0.15496298307356557,0.30362454719887394
487,237,0.5640433233638437,0.47146262684405854,0.5664136525740567
487,242,0.1600242027378763,0.11105623619683448,0.2005494450960149
487,243,0.18876321128369966,0.10169171940107945,0.2179922897606871
487,244,0.16154731709933992,0.0903134400696004,0.2572574107724221
487,245,0.4141356709888701,0.551670130725752,0.6132476311606488
487,246,0.3841140095397826,0.4504039882745696,0.2730534841807953
488,40,0.07415405277378442,0.04609333099137489,0.06365474662180005
488,41,0.19028620194586932,0.15099075247512325,0.20523620707928267
488,42,0.21145538954942242,0.132559996054721,0.22038525188783264
488,43,0.17268112252547296,0.10898860252950299,0.20073536748053533
488,47,0.5587800230658944,0.44769562202889057,0.5730784268156103
488,48,0.19164021745344606,0.11041686298617713,0.23324055379540984
488,49,0.12296514898318815,0.05740847203822136,0.09457104351920997
488,50,0.5668431972783248,0.47882956312661085,0.5699125413571541
488,52,0.1780901683253755,0.1268749707831325,0.1891421976822285
488,53,0.14849813394988834,0.09128500142776556,0.1516126865751638
488,54,0.15358175611588665,0.08678819749649962,0.1340158039111691
488,55,0.1137157850820293,0.079672121590063,0.10138786074599114
488,56,0.12331725543738192,0.06037411627716709,0.09058683422428722
488,57,0.5909151317035575,0.499864135000025,0.5963008785352629
488,67,0.4730230950429986,0.12318658416669796,0.2734832178677034
488,69,0.5838199407183018,0.41613644052317095,0.5769025175533046
488,70,0.3790390220644812,0.4672025855680415,0.5418967803064895
488,73,0.3474886983071677,0.10288763230397717,0.1970216529814998
488,74,0.22535742087095556,0.08301991797156187,0.16973586543022492
488,76,0.11296114939392936,0.07607992724236416,0.09764851019639059
488,78,0.5359905363291233,0.15827709130248654,0.5316185054079796
488,79,0.6041196237747305,0.6029288812122157,0.6367036080881042
488,80,0.116041287684518,0.07718692288948832,0.11084456693832623
488,81,0.14963186480016014,0.09101970025250772,0.18064464882547937
488,120,0.5833422420509224,0.5467121779767624,0.5956556438423538
488,154,0.08304734802031222,0.05304125575309019,0.084630874558861
488,155,0.2998439101003049,0.10383639380729405,0.5477977640411615
488,156,0.3097636184081229,0.08893460615434107,0.2962876063916532
488,157,0.10322437360903473,0.06713696466734466,0.10775350490400026
488,158,0.1728662748744918,0.11236707984049392,0.39569208983289084
488,159,0.117122116398931,0.06513001551167506,0.08681523318391028
488,160,0.14229029423669162,0.06861681580799125,0.10529289017032117
488,161,0.22885874397238548,0.23964915976476633,0.2468563500289818
488,162,0.5454119995962542,0.17557332598838624,0.5718636311654
488,163,0.22151753590105905,0.33138269638941775,0.28948871185128217
488,164,0.08726996315232861,0.057885882847451914,0.07880585409115862
488,165,0.34436098762185297,0.10984327746326394,0.3185137983675508
488,166,0.1588038024791126,0.09136719282398892,0.15216402567057752
488,167,0.6009616178087411,0.5537472526618266,0.641283230914571
488,169,0.13010380783710476,0.09352645760221305,0.11757363872109365
488,170,0.14033819867477196,0.061411018627370445,0.15271612992482012
488,172,0.17939053816470274,0.11911273735179273,0.2230191603225121
488,173,0.06015510701845824,0.043633860407755604,0.04851417768517357
488,174,0.09620816774737344,0.05703320810114678,0.08256224903130492
488,213,0.5538926449111856,0.25261869702328055,0.3849473389515265
488,214,0.5522299018421659,0.2645808950579438,0.4272522133877108
488,222,0.5702791795154428,0.13419679305173945,0.380977327604477
488,235,0.327344083509499,0.15359125705276513,0.3048240327294038
488,237,0.5529696145039492,0.4627527581141216,0.551795107379924
488,242,0.15894948356273833,0.10914365583088752,0.20414974856889898
488,243,0.19501105623475512,0.10231580126253371,0.21903927340986437
488,244,0.15925040704587948,0.08877648584449976,0.23586091824056632
488,245,0.41851736244679033,0.5466174775613897,0.6074235455163034
488,246,0.3717781812077246,0.43055797485957026,0.2674265246769969
489,40,0.07158810696209726,0.045499288827119184,0.061177137284923556
489,41,0.18417941508876104,0.14804718489559662,0.20016607039559423
489,42,0.21279245587167747,0.13425339100268927,0.22000253090605545
489,43,0.17146706981935575,0.10981299307294799,0.19322773460322576
489,47,0.5573368956948237,0.4452188093995031,0.5615885354098683
489,48,0.19202271396239023,0.11395648579286362,0.22620925175624298
489,49,0.12161752612305644,0.05856713792844811,0.09389077273939489
489,50,0.5630169648800218,0.4751890468753324,0.5610809846089084
489,52,0.17941694561667906,0.1301001232528564,0.1944543944355427
489,53,0.15064651782462882,0.09217089015780788,0.15342179455534866
489,54,0.15551832659857626,0.08836400714329834,0.13412769592073495
489,55,0.10771992056026773,0.07557698117006197,0.10184902910798617
489,56,0.121497043550577,0.06108613488321487,0.09040627477678294
489,57,0.57654040172093,0.5076953608926889,0.5800909435239201
489,67,0.4698986931681097,0.12089149225699385,0.27339002433116766
489,69,0.5857284741579576,0.41388385174595416,0.5788076435908228
489,70,0.38329382397656814,0.46473432621181915,0.5276517156549423
489,73,0.3441633355835549,0.10441705227787929,0.19174850229900767
489,74,0.2265522121935977,0.09220722022978567,0.1793723259662097
489,76,0.11385263701055075,0.07778328856331025,0.09927502581480557
489,78,0.5335379735680364,0.16253762975096794,0.5233518009133082
489,79,0.5963995594484499,0.5821025822409344,0.6279917911798686
489,80,0.12291152864743639,0.08170756793127,0.11178374120649605
489,81,0.1511953774972058,0.09109683381972344,0.1825432023069308
489,120,0.570541039690358,0.5266077994985081,0.5832007106606961
489,154,0.07915014534202616,0.05158007882992486,0.08257646146793032
489,155,0.2971795790734901,0.10542238552740209,0.543633762958437
489,156,0.3077462213235566,0.0862639832140276,0.2998980222294138
489,157,0.10448308206144963,0.07018020240795272,0.11276978141607058
489,158,0.17345237819593398,0.10948105673778145,0.3918479409727875
489,159,0.11881702988841969,0.06162603080048379,0.08965194906440949
489,160,0.14272587847924853,0.0713571435809409,0.10596544760078482
489,161,0.23012355081182626,0.2361781433023531,0.2503825375231888
489,162,0.5444563016272713,0.17708052357401638,0.559168038954403
489,163,0.23114122143781857,0.32696510390276196,0.2855426303905379
489,164,0.08563672331670043,0.05695551860447621,0.0790143607996437
489,165,0.33591475918275027,0.10617934028627896,0.3220252996601885
489,166,0.15916233352081197,0.09003152608122249,0.15538978733919884
489,167,0.6013071273581215,0.5415907580558811,0.6375971512357729
489,169,0.13023327222374115,0.09402277311715634,0.11569692855449482
489,170,0.13991030777387864,0.05963117055246373,0.15308354759647033
489,172,0.18115534386357732,0.11612691948317555,0.21919118347438382
489,173,0.06299192381357888,0.042271572991901735,0.050587716234207554
489,174,0.10514021737451586,0.06575768357789373,0.09432145436408738
489,213,0.5488188963367141,0.25890840970092266,0.3833074916479077
489,214,0.5396808919497786,0.25372619941760993,0.42286350920225085
489,222,0.5537235552400931,0.13601354266054952,0.37461818974178196
489,235,0.3199977169630861,0.1553074786922253,0.3032526451734163
489,237,0.5421245330137915,0.4617128561810984,0.5346031216826498
489,242,0.1604517387529579,0.10804578643557633,0.2066357494982175
489,243,0.19321104872195086,0.09883227983012266,0.21345670225736582
489,244,0.15694785726104063,0.08903615139855131,0.22322606510534335
489,245,0.4173196247599489,0.5365887263059771,0.6023370389804429
489,246,0.36318480388358126,0.41375975023003203,0.26227201211651363
490,40,0.07362975239879287,0.04651952705964876,0.06434685679674314
490,41,0.18010675665912043,0.14542062196605723,0.19575219622359263
490,42,0.21626203259607477,0.13603885355953002,0.21709655157879615
490,43,0.1721664865865141,0.10572396171471365,0.1909472846680589
490,47,0.5422905125153851,0.43976219286916346,0.5466177764189374
490,48,0.18686006869519076,0.11501104414172847,0.2188394748708622
490,49,0.12105181608135922,0.056728180077805966,0.09266178203811352
490,50,0.5504238863182492,0.47386838415465077,0.5524216738447129
490,52,0.17849539686907825,0.1257036373444491,0.19777020164012657
490,53,0.14920591276448766,0.094819436847759,0.14946266002778194
490,54,0.16209084426211198,0.09043235082924701,0.13864915469809988
490,55,0.11092910121799483,0.07741214729770618,0.09782355152811494
490,56,0.12645985299676024,0.061618564634087526,0.0921680811219321
490,57,0.5692799717815576,0.4955937261502504,0.5660789980385179
490,67,0.47503406976135,0.1257049993947166,0.28367251000941995
490,69,0.5734153790969231,0.41529897895829615,0.5620244357644406
490,70,0.3823181555411066,0.4581519836188049,0.5236216527659289
490,73,0.34031524991171963,0.10603376081891186,0.18951480112451255
490,74,0.21958993700748886,0.08519294747040651,0.17623785629227115
490,76,0.11113203124923797,0.07724161934679542,0.09897994569899216
490,78,0.5301140322808902,0.16762419275009913,0.518446417260663
490,79,0.5866513621317093,0.5911501087574101,0.6251767145787971
490,80,0.12090190139174972,0.07867101904351335,0.11104289422482048
490,81,0.14630162725624538,0.09594899156414505,0.1758755285062155
490,120,0.565256776492958,0.5325734386433619,0.5706303342150788
490,154,0.08157933378988529,0.05033983583415508,0.07905074759769357
490,155,0.29941388089843957,0.10674221416215195,0.5389880451130693
490,156,0.3052816711108764,0.08833716803102849,0.3013144483605635
490,157,0.10628873286025324,0.07102801095742743,0.10772265644130853
490,158,0.17659349635690988,0.11285339584454612,0.3987858700584163
490,159,0.12076037889611453,0.0642414488191974,0.09111046599414335
490,160,0.14724303297062644,0.07211932439387046,0.10614431767705841
490,161,0.22664897964164044,0.22951926529848735,0.2588459724595036
490,162,0.5257065745582479,0.18240756046974602,0.5500659419692767
490,163,0.23209199891493273,0.32062836355060603,0.2830367079555413
490,164,0.09023264123223042,0.057808506189352904,0.07743454011178312
490,165,0.3369563623213096,0.1116755694824247,0.3258493716225827
490,166,0.15879402881501625,0.09259114736186419,0.1561376043078527
490,167,0.6008727739951616,0.5437486741004852,0.6324491364342513
490,169,0.1248072650569345,0.09285674453745461,0.11435102407280061
490,170,0.1403833723189239,0.059047761713180234,0.15448614756965826
490,172,0.18219285620810566,0.11406605229507767,0.21853017427872792
490,173,0.06102143102519166,0.04023056859094886,0.052224485774989775
490,174,0.10706442187559283,0.06121507269763169,0.08921581432818904
490,213,0.5445630614585933,0.2691068547194792,0.37769836352535924
490,214,0.5328429939798824,0.26155924967958316,0.42657689453788145
490,222,0.5505344869462584,0.1381056099269425,0.3702084072493614
490,235,0.3132228692469559,0.15762904126428778,0.29847191820402025
490,237,0.5354911791770021,0.4509506701236354,0.5217253913928337
490,242,0.16109623434341383,0.10679662489494175,0.21189430378534935
490,243,0.196022226924316,0.09799909808678646,0.21024679309512165
490,244,0.15651809117700075,0.08817527735296042,0.21160918798815573
490,245,0.42433516813415845,0.5346883291942214,0.6010578987769395
490,246,0.37785299697481634,0.4197429063383305,0.2860860157565373
491,40,0.07272543017165352,0.048885085544877506,0.06095585349293122
491,41,0.17866024958457483,0.1506708987739396,0.193483431981657
491,42,0.22041121361520055,0.14110331816646846,0.22326003455126986
491,43,0.17519768535031063,0.10772928918960949,0.19273045825863436
491,47,0.5364777270891685,0.4391193631566099,0.5363519673488578
491,48,0.18598970578884036,0.11546776207439081,0.21284111435883138
491,49,0.12207070134826603,0.058854592132351134,0.09729642106476266
491,50,0.5453794173507357,0.46001618210245615,0.5396798455226447
491,52,0.18100757187141414,0.1270193844086217,0.19996024803333948
491,53,0.15368469125291243,0.09635963559806297,0.15336146991763489
491,54,0.16460595237625783,0.08794140662081722,0.13782538544965905
491,55,0.10661007444243226,0.07804320234959626,0.0942124345336371
491,56,0.1284525668639156,0.06108619971294004,0.09554419683500748
491,57,0.5616807192553327,0.5035467591150234,0.5567431055352069
491,67,0.4682780499478349,0.12137384508907774,0.2846742995703683
491,69,0.5647180091347597,0.40393799706530004,0.5548093212012496
491,70,0.3840918433614384,0.4529885922612265,0.5166007092675716
491,73,0.3283374408047847,0.10179960809634521,0.18571072539970493
491,74,0.21366207681160418,0.08783005852498416,0.17799751793836294
491,76,0.11126482134879108,0.0756223238350646,0.09466933422669079
491,78,0.5378409222317819,0.17067971164638862,0.5182842093710285
491,79,0.5877040028439985,0.5823506641651746,0.6210745865001249
491,80,0.12510635361610636,0.07423296922785542,0.10931203958628
491,81,0.14574429996424734,0.09332124509534873,0.17339953766003827
491,120,0.5616031944526527,0.5174174464801873,0.5661373062956548
491,154,0.07698421200943141,0.05183117977572771,0.074815564013153
491,155,0.2967886639134479,0.1099736073506372,0.5364888528719209
491,156,0.3018295700573741,0.0893425580494112,0.30385369460910144
491,157,0.10797810770998358,0.07294577013298072,0.11121321295931086
491,158,0.17827786304765392,0.11176707866753384,0.4035453490030532
491,159,0.12662612822573494,0.0636462676425311,0.09330125534095551
491,160,0.15043356688169168,0.07681485294560482,0.10695492095329799
491,161,0.22706849629122539,0.23647726113366516,0.26834216502003416
491,162,0.5275718741640022,0.1914078382739354,0.5494121525255192
491,163,0.2327516922846378,0.3231873588202305,0.2780561893521931
491,164,0.08929702809725211,0.057051427489005935,0.07945381011101284
491,165,0.3312969349851646,0.11189043323319352,0.32809690882354914
491,166,0.16362308733125433,0.08976635171056148,0.1620497429446146
491,167,0.5869066146742434,0.5418703695089625,0.63107098348981
491,169,0.12573303649000686,0.09312731711246341,0.10689074418577232
491,170,0.13985420731280662,0.06028726850973721,0.15226494283960568
491,172,0.18088835859630295,0.11330184017258439,0.2164874112700532
491,173,0.06079364051602041,0.03877579400972694,0.05129069656200245
491,174,0.10317279043807753,0.06449096661692448,0.09168760054267507
491,213,0.5377882949061288,0.27213077271331526,0.3791818420353503
491,214,0.5259347381375368,0.26161716020434284,0.4373449150003487
491,222,0.5385019106277426,0.1431833139890681,0.364083261990609
491,235,0.3041731293524655,0.15685505293424426,0.2960957133424242
491,237,0.5317083886364838,0.44465650269973045,0.5135804467287753
491,242,0.16028665940686734,0.10671974538471746,0.21944208307799698
491,243,0.19593809083172656,0.09828113594046957,0.2097274873500408
491,244,0.15879967048844434,0.08889333531536091,0.2070592848049446
491,245,0.4341273325778041,0.5405895603427576,0.5989518819222457
491,246,0.3510214957337876,0.39325451362500247,0.2598872907047432
492,40,0.07607098630463595,0.05124301976681239,0.0611628281492562
492,41,0.1838238317264972,0.1514217923092245,0.19710474859230076
492,42,0.22282923927193596,0.1401112948329951,0.22528575320011934
492,43,0.17281720632955874,0.10765328466241303,0.19097933041638526
492,47,0.5328354661154795,0.45073534152488537,0.5348057166369974
492,48,0.1861608158159498,0.11504735248582022,0.21815017529882272
492,49,0.12499204450656176,0.05684201994304857,0.0968837028857684
492,50,0.5436905281139447,0.45094969866340984,0.5385007695468748
492,52,0.17933924220110475,0.12884392681681908,0.197410069859979
492,53,0.1545065314461154,0.09442105400995097,0.1542497627121104
492,54,0.16518096436217725,0.08957520721590036,0.14392758357447888
492,55,0.10456524264151452,0.07622068570718231,0.09469643241731318
492,56,0.12492067873913766,0.06351501853819445,0.09499171071112981
492,57,0.5572929215955179,0.4886993926115147,0.556546202207807
492,67,0.4613952832150435,0.1285131217063895,0.28635484642901093
492,69,0.5666168319433982,0.4110366040624216,0.5618929706295934
492,70,0.3868319765089267,0.4636405068368344,0.5098417382612709
492,73,0.3307566356981318,0.10416558325384932,0.1923834670390159
492,74,0.2230138207071697,0.0889464094339308,0.1854516875709233
492,76,0.11369559412487096,0.07884780868319712,0.09858942901526203
492,78,0.5289732019043284,0.17673336687187655,0.5067576056405331
492,79,0.5838771633823182,0.5715852513608676,0.61575795007327
492,80,0.11370847537618896,0.07261550349002639,0.09878306501107158
492,81,0.1434523724451354,0.09470120504703002,0.1762266171958299
492,120,0.555616144612891,0.5171968856311114,0.5706949019687242
492,154,0.07727599764001052,0.055751782765427076,0.07676377693872388
492,155,0.299112221614195,0.11092266563999047,0.5237987181666294
492,156,0.3035193505064712,0.0914917273448712,0.30440298729428783
492,157,0.10837886688325508,0.07393983886220833,0.1088028237266138
492,158,0.17700900736706082,0.10884932845872013,0.3951760135996815
492,159,0.12093489258477196,0.0635722260378795,0.0950665756647449
492,160,0.15321087370939235,0.07433790044360912,0.10538649699104231
492,161,0.23308592889445304,0.22861307427817765,0.26741958154997064
492,162,0.5223458875115948,0.18671397932282444,0.548108062061068
492,163,0.23669977646134818,0.31371071123384114,0.2784805185449863
492,164,0.09023215695324405,0.05728929407144732,0.08419450772734567
492,165,0.33431520495011596,0.11249402955813496,0.321332414593081
492,166,0.1636498460954048,0.09078822926435252,0.16507415011670085
492,167,0.5845588680317272,0.5396422585089777,0.6297995752724335
492,169,0.12774570394619458,0.0983345298664287,0.11033119961268385
492,170,0.1402699901587802,0.06193684290589754,0.14931794435438273
492,172,0.18435346012479825,0.11543684776810081,0.2183078852973469
492,173,0.06301523397116664,0.03916644562407815,0.05276238973316377
492,174,0.11107596510016206,0.06799531340268704,0.0951501420791684
492,213,0.5286840528012128,0.27685693787094207,0.3677452528778093
492,214,0.5275795568200222,0.2545476900433224,0.4325903548845316
492,222,0.5355846602713065,0.1464905247314214,0.36337424147863057
492,235,0.31030885735134833,0.16017927200239,0.2979703333632101
492,237,0.5323857166680493,0.44213828039098263,0.5143027913974146
492,242,0.16439984123679663,0.11224409380161514,0.21770002556445853
492,243,0.19935806239690876,0.09898287861291595,0.21063023663514793
492,244,0.15400151027167855,0.08554505391383682,0.19141035247493354
492,245,0.42868462612244,0.5386180989542471,0.5891739156940495
492,246,0.36628073411953666,0.39663481543248613,0.2763393408858912
493,40,0.070355841575738,0.04666374614704402,0.06099237092600914
493,41,0.18013476681154347,0.14790963874629792,0.20242208246691143
493,42,0.22742753467697452,0.14112722888161314,0.23282550640561617
493,43,0.1712831179183484,0.11369330411361038,0.19604389243275758
493,47,0.5327746611205678,0.4588661644452096,0.5394406951215435
493,48,0.18730404833978395,0.11746269604120707,0.21845304304292937
493,49,0.1259109668262586,0.05926741612664147,0.10099181590721758
493,50,0.5409063010056513,0.448895564999032,0.540798012469945
493,52,0.18095350514215167,0.13012950553025113,0.20615854656420182
493,53,0.154126341483934,0.09795225037509964,0.15724986469515495
493,54,0.16398289625538268,0.09286322715546179,0.1400326368490091
493,55,0.1038050132825285,0.0794660215351191,0.09561573574712834
493,56,0.12623896996554831,0.06307131047297544,0.0958007691985306
493,57,0.5581863459400412,0.4916283456373174,0.5566034907177276
493,67,0.4602438729487357,0.1283610948624583,0.2810790786237325
493,69,0.5661883868357266,0.4102736690923215,0.5457238920880583
493,70,0.38194174967767064,0.45708357061833854,0.5132728012914897
493,73,0.33359824986071035,0.10869781697681062,0.1897891870652064
493,74,0.2261690485098697,0.08992630081068205,0.18767213663895968
493,76,0.11159202322709354,0.07689984409401611,0.09833292910880916
493,78,0.5227140184826244,0.18087382681028466,0.5091364098850932
493,79,0.5803605395817122,0.5849171951838134,0.6158123081033153
493,80,0.10897881941139191,0.069198935529706,0.09445978128201431
493,81,0.14487139276126007,0.09182963346479611,0.17369879581327385
493,120,0.5595190952739265,0.5201196006684857,0.5684403589699434
493,154,0.07820065395649793,0.05461391172577706,0.07293462587845438
493,155,0.29505791432183703,0.1088969495551458,0.5199606112847269
493,156,0.3024770901402501,0.09543429712049095,0.3001297510746732
493,157,0.10826015402746764,0.07309480524681593,0.10871554251420512
493,158,0.17488741066480618,0.11096146748065176,0.39774054769836803
493,159,0.12266756450186822,0.06449355792788783,0.09580602614314815
493,160,0.15416871282453945,0.07470721506684941,0.10750911967197667
493,161,0.22937830112384802,0.23425982974326376,0.26925803111090646
493,162,0.5242397663460611,0.1889230111960097,0.5464999158810074
493,163,0.23849079479068372,0.3139724353409982,0.2814111159521361
493,164,0.09310953621406685,0.06039315329265977,0.08424681571817472
493,165,0.3321986545292615,0.12009876734181234,0.31812554386904773
493,166,0.16572178532674306,0.09000495825896221,0.16658869844780752
493,167,0.5830299839512755,0.5441795224463445,0.6232746671283698
493,169,0.1215864749589578,0.09132165713620215,0.10997184542798628
493,170,0.14442267804282566,0.062437160974721434,0.14825454909117375
